wave,id,risk,offer_rate,photo_female,photo_none,intshown,suggest_use,special_offer,applied
2,48351,High,3.25,1,0,1,1,0,0
1,48352,High,11,0,0,1,1,1,0
1,48353,Low,3.5,0,0,0,1,1,1
2,48354,High,8.99,0,0,1,0,1,0
2,48355,Medium,6.99,0,0,1,1,1,0
2,48356,High,9.49,0,1,1,1,1,0
2,48357,High,4.49,1,0,1,0,1,0
2,48358,High,11.69,0,0,1,0,0,0
2,48359,Medium,8.99,0,0,1,1,1,1
2,48360,High,8.99,0,1,1,0,0,0
2,48361,Low,6.99,0,0,0,1,0,1
2,48362,High,10,0,0,0,1,1,1
2,48363,Medium,9.49,1,0,1,1,0,0
2,48364,High,5.55,1,0,1,0,1,1
2,48365,High,11,1,0,1,0,0,0
2,48366,Medium,3.5,0,0,1,1,0,0
2,48367,High,5.5,1,0,1,0,0,0
2,48368,Low,6.75,1,0,1,1,1,0
2,48369,Medium,5.55,0,0,1,0,1,1
2,48370,High,7.99,1,0,0,1,1,0
2,48371,High,7,1,0,1,0,1,0
2,48372,High,11.75,1,0,1,1,1,0
2,48373,Low,7.25,1,0,1,1,1,0
2,48374,High,9.99,0,0,1,1,1,1
1,48375,High,7.49,0,0,1,1,1,0
2,48376,High,5,1,0,1,0,1,0
2,48377,High,8.880000000000001,1,0,1,0,0,0
2,48378,High,7.5,0,1,1,1,1,0
2,48379,High,7.99,0,0,0,0,1,0
2,48380,High,9.49,0,0,1,1,1,0
2,48381,High,11.69,0,0,1,1,0,0
1,48382,Low,5,0,0,1,1,1,0
2,48383,High,7,1,0,0,1,1,0
2,48384,Medium,8.99,0,0,1,1,0,0
1,48385,High,7.75,0,1,1,1,1,0
2,48386,High,8.880000000000001,0,1,1,1,0,0
1,48387,High,7.77,1,0,1,1,1,1
1,48388,High,4.99,0,0,1,1,1,0
2,48389,High,8.5,1,0,1,1,1,0
2,48390,High,10.49,1,0,1,1,1,0
1,48391,High,11.11,0,0,1,1,1,0
2,48392,High,9.49,0,0,1,0,1,0
2,48393,High,9.99,1,0,1,1,0,1
2,48394,High,8.5,0,0,1,1,1,0
2,48395,High,6.5,0,0,1,0,0,0
2,48396,High,10,1,0,1,1,1,0
2,48397,High,9.99,1,0,1,1,0,0
2,48398,High,8.880000000000001,0,0,1,0,0,0
1,48399,High,8.5,1,0,1,0,1,0
2,48400,High,10.5,0,0,1,1,0,0
2,48401,High,7.49,0,1,1,1,1,0
1,48402,High,3.99,1,0,1,1,1,1
2,48403,High,7,1,0,1,1,0,0
2,48404,Low,5.5,0,0,1,1,0,1
1,48405,High,5.55,0,0,1,1,1,0
1,48406,High,7.25,1,0,1,1,1,0
2,48407,Low,4.99,1,0,1,1,1,0
2,48408,High,9.69,1,0,1,1,0,0
2,48409,Low,3.49,1,0,1,1,0,0
1,48410,High,9.69,1,0,1,1,1,0
2,48411,Low,7.49,1,0,1,0,0,0
1,48412,High,8.19,0,0,1,0,1,0
1,48413,High,4.99,0,0,1,0,1,0
1,48414,High,3.5,0,1,1,0,1,1
1,48415,High,5.49,0,0,0,1,1,0
2,48416,High,11.69,1,0,1,1,1,0
2,48417,Low,6.75,1,0,0,1,0,0
1,48418,High,6,1,0,1,1,1,0
2,48419,High,5.99,0,1,1,1,0,0
2,48420,High,11,0,1,0,1,1,0
1,48421,High,11.69,0,0,1,0,1,0
2,48422,High,10.99,0,0,1,1,1,0
1,48423,High,9.49,0,0,1,1,1,0
2,48424,High,5.99,1,0,1,1,0,0
2,48425,High,7.99,1,0,0,0,1,0
1,48426,Low,3.99,0,0,1,1,1,0
1,48427,High,7,1,0,0,1,1,0
2,48428,High,6.5,1,0,0,1,0,0
2,48429,Low,5.99,0,0,1,0,1,0
1,48430,Medium,9.49,0,0,1,1,1,1
2,48431,High,8,0,0,1,0,0,0
2,48432,High,8.99,1,0,1,0,0,0
1,48433,High,8.99,0,0,0,1,1,0
2,48434,High,9.75,0,1,1,1,1,0
2,48435,High,10.25,0,1,1,1,0,0
2,48436,Medium,5.99,0,0,1,1,1,0
2,48437,Low,4.44,0,1,1,1,1,0
2,48438,High,7.5,1,0,0,1,1,0
2,48439,High,11,0,0,1,1,1,0
2,48440,Medium,6.75,0,0,1,1,1,0
2,48441,High,4.5,0,1,1,0,1,0
2,48442,High,4.44,0,0,1,1,0,0
1,48443,High,11.11,0,0,1,1,1,0
1,48444,High,8.5,0,0,0,0,1,0
2,48445,High,8.5,0,0,0,1,1,0
2,48446,High,7.99,1,0,1,1,1,0
1,48447,High,10,0,0,1,1,1,0
2,48448,High,3.5,0,0,1,1,1,0
1,48449,High,7.49,0,1,1,1,1,0
1,48450,High,3.25,0,1,1,0,1,0
2,48451,High,10.49,1,0,1,1,1,0
1,48452,High,8.99,1,0,1,0,1,0
2,48453,Low,5.99,0,0,0,1,1,0
2,48454,High,11.11,0,0,0,0,1,0
2,48455,High,8.5,0,1,1,1,0,0
1,48456,High,8.19,1,0,1,1,1,0
1,48457,High,3.99,1,0,1,0,1,0
2,48458,High,7.99,1,0,1,0,0,0
2,48459,High,7,1,0,1,1,1,0
2,48460,High,9.25,1,0,0,1,1,1
2,48461,High,9.75,0,1,1,1,1,0
2,48462,High,4.49,0,0,1,1,1,0
1,48463,High,10.99,0,0,1,1,1,1
1,48464,Medium,7.77,0,1,1,1,1,1
1,48465,High,10,0,0,1,1,1,0
1,48466,High,5,0,0,1,1,1,1
2,48467,High,4.5,0,0,1,1,1,0
2,48468,Low,4.5,0,0,1,1,1,1
2,48469,High,7.77,0,0,0,1,1,0
2,48470,High,9.49,0,1,0,1,1,0
1,48471,Low,6.99,0,1,0,0,1,1
1,48472,High,3.49,0,0,1,1,1,0
1,48473,High,11.75,0,1,1,1,1,0
2,48474,High,9,1,0,1,1,1,1
2,48475,High,9.69,1,0,0,1,1,0
2,48476,High,3.99,0,1,1,1,0,0
2,48477,High,9,1,0,1,0,0,1
2,48478,High,8.5,1,0,1,1,1,0
1,48479,High,4.5,0,0,1,1,1,0
2,48480,High,8.99,1,0,1,0,1,0
1,48481,High,7.25,0,0,1,1,1,0
2,48482,High,8,1,0,1,1,1,0
2,48483,Medium,3.99,0,1,1,1,0,0
1,48484,High,8.99,0,0,1,1,1,0
2,48485,Medium,5.49,0,0,0,1,0,0
2,48486,High,8.880000000000001,0,0,1,1,1,0
2,48487,Low,5,0,0,1,1,0,1
1,48488,High,4.5,1,0,0,1,1,1
2,48489,High,10.49,0,0,1,1,1,0
2,48490,High,4,1,0,1,1,0,0
2,48491,Low,7.75,1,0,1,1,1,1
2,48492,Medium,9.69,0,0,1,1,1,0
2,48493,High,11.75,0,0,0,1,1,1
2,48494,Medium,8.99,0,1,1,1,1,0
2,48495,High,8.99,0,1,0,0,0,1
2,48496,High,3.49,0,1,1,1,0,1
2,48497,High,11,1,0,1,1,1,0
2,48498,Low,5.55,1,0,1,1,0,0
1,48499,High,9.69,0,0,1,1,1,0
2,48500,High,10.49,0,0,1,0,0,0
2,48501,Medium,8.99,0,1,1,1,0,0
1,48502,High,7,1,0,1,1,1,0
2,48503,High,4.44,1,0,1,1,1,0
2,48504,Low,7,1,0,0,1,1,0
2,48505,High,10.25,0,1,1,1,0,0
2,48506,Low,3.25,0,0,1,1,1,0
1,48507,High,8.5,0,0,0,1,1,0
2,48508,Medium,9,1,0,1,0,1,0
1,48509,Low,5.49,0,0,1,1,1,0
1,48510,Medium,6.5,1,0,1,1,1,0
2,48511,High,11.69,0,0,1,1,1,1
2,48512,High,4,0,0,1,0,1,0
1,48513,High,10.5,1,0,1,0,1,0
1,48514,High,4,0,0,1,1,1,0
2,48515,High,4.99,1,0,1,1,1,0
2,48516,High,4.5,0,0,1,0,0,0
2,48517,Low,6.99,0,1,1,0,1,0
2,48518,High,4.49,1,0,1,1,1,0
2,48519,Low,3.49,1,0,1,0,0,0
1,48520,High,9.99,1,0,1,0,1,0
2,48521,Low,7,0,0,1,1,1,0
2,48522,Medium,7,0,0,1,1,0,0
2,48523,High,11.11,1,0,1,1,0,0
2,48524,High,9.25,0,1,0,1,1,0
1,48525,High,4.49,0,0,0,1,1,0
2,48526,Medium,7.77,0,0,1,0,1,0
1,48527,Medium,8.19,0,0,1,1,1,0
1,48528,High,5.5,0,1,1,1,1,0
2,48529,High,11.11,0,0,1,1,0,0
2,48530,High,11.11,1,0,1,1,1,0
2,48531,High,9.69,0,0,0,1,1,0
1,48532,High,5.49,1,0,1,1,1,0
2,48533,High,8.99,0,0,1,1,1,0
1,48534,Medium,6,1,0,0,0,1,1
2,48535,High,11.19,0,0,1,1,1,0
1,48536,Low,7,0,0,1,1,1,0
2,48537,Medium,9.25,0,0,0,1,0,1
2,48538,Medium,7.5,0,0,1,1,1,0
1,48539,Medium,8.99,1,0,1,1,1,1
1,48540,High,4.99,0,0,0,0,1,0
2,48541,Low,5.99,0,0,1,0,1,0
2,48542,Medium,3.99,1,0,1,1,0,0
2,48543,Low,4,1,0,1,0,1,0
2,48544,High,4.99,1,0,1,0,0,0
1,48545,High,3.99,0,0,1,1,1,0
2,48546,Low,5.99,0,1,1,1,1,0
1,48547,High,9.99,0,1,1,1,1,0
1,48548,High,7.99,1,0,0,1,1,0
1,48549,High,7.5,1,0,1,1,1,0
2,48550,High,7.75,1,0,0,1,0,0
2,48551,High,9.25,0,1,1,1,0,0
2,48552,High,5.55,0,0,1,0,1,0
2,48553,High,9.99,0,0,1,1,0,0
2,48554,High,5.99,0,0,1,1,1,0
2,48555,High,10,0,0,1,1,0,1
2,48556,High,10,1,0,1,1,0,0
2,48557,High,9.69,1,0,1,0,1,0
2,48558,Medium,6.5,1,0,1,1,0,0
2,48559,High,5.49,1,0,0,1,0,1
2,48560,High,9.75,1,0,0,1,0,0
2,48561,High,10,1,0,1,1,0,0
1,48562,High,7.77,1,0,1,1,1,0
2,48563,High,11.69,0,0,1,1,1,1
2,48564,High,7.99,0,0,1,1,1,0
2,48565,High,9.69,1,0,1,1,1,0
2,48566,High,6.99,1,0,1,0,1,0
1,48567,High,10.99,1,0,1,1,1,0
2,48568,High,4.99,1,0,1,1,1,1
2,48569,High,10.25,1,0,1,0,0,0
1,48570,High,10.99,1,0,1,1,1,0
2,48571,High,7,0,0,0,1,1,0
2,48572,High,7.77,0,0,1,1,1,0
1,48573,Medium,9.49,1,0,1,1,1,0
2,48574,High,9.75,0,0,1,1,1,0
1,48575,High,4.49,1,0,1,1,1,0
2,48576,Medium,7.77,1,0,0,1,0,0
2,48577,High,9.99,0,0,1,0,1,0
2,48578,High,3.5,0,0,1,1,1,0
2,48579,High,11.19,0,0,1,1,1,0
2,48580,High,10.49,1,0,1,1,1,0
2,48581,High,4.49,0,1,1,1,1,1
2,48582,High,3.99,0,0,1,1,1,0
2,48583,Low,5.99,1,0,1,0,1,0
2,48584,Low,5.49,0,0,1,1,1,0
2,48585,Medium,3.49,1,0,1,1,0,1
2,48586,Medium,9.25,1,0,1,0,0,0
2,48587,High,10.49,0,1,1,0,0,0
1,48588,High,8.99,0,0,0,1,1,0
1,48589,High,9.75,1,0,1,1,1,1
2,48590,Medium,5.49,1,0,1,1,1,0
1,48591,High,5.49,1,0,0,1,1,1
2,48592,Low,3.49,0,1,0,1,0,0
2,48593,High,7.5,0,0,1,1,1,0
1,48594,High,10.99,1,0,1,0,1,0
2,48595,High,3.99,0,0,1,1,1,0
1,48596,Low,6.75,0,0,1,1,1,0
2,48597,High,11.11,1,0,1,1,0,0
1,48598,Low,5.49,0,0,1,0,1,0
2,48599,High,5.5,0,0,0,0,1,0
1,48600,Low,5.5,0,0,1,1,1,1
2,48601,High,3.25,1,0,1,1,1,0
1,48602,High,9.99,0,0,0,1,1,0
2,48603,High,11.75,0,0,0,1,1,0
2,48604,High,3.49,1,0,1,0,0,0
2,48605,High,6.5,1,0,1,1,1,0
2,48606,High,7,1,0,1,1,0,0
1,48607,High,9.75,0,0,1,0,1,0
2,48608,Low,7.25,1,0,1,1,1,1
2,48609,High,10.99,0,0,1,1,1,0
2,48610,Medium,6.99,1,0,1,0,0,0
2,48611,Low,5.5,1,0,1,0,0,0
2,48612,High,3.49,1,0,1,1,1,0
2,48613,Medium,7.75,1,0,1,1,1,0
2,48614,Low,4.99,1,0,1,1,1,1
2,48615,High,8.880000000000001,0,1,1,1,1,0
2,48616,High,7.49,1,0,0,1,1,0
2,48617,High,7.75,1,0,1,0,1,0
1,48618,High,11.69,0,0,1,1,1,0
2,48619,High,7.75,1,0,0,1,1,0
2,48620,High,3.99,0,1,1,0,1,1
1,48621,High,10.5,0,0,1,0,1,0
1,48622,High,8.5,0,0,1,1,1,0
2,48623,High,11.75,1,0,1,1,0,0
1,48624,High,10,0,1,1,1,1,0
1,48625,Medium,9.69,0,1,1,0,1,0
1,48626,High,3.5,1,0,0,0,1,0
1,48627,Low,4.5,1,0,1,1,1,0
1,48628,High,5.55,1,0,0,1,1,1
2,48629,Medium,4.44,0,0,1,1,0,0
2,48630,Medium,6.75,1,0,0,1,0,0
2,48631,High,10.5,0,1,1,1,1,0
2,48632,High,8.99,0,0,1,1,1,1
2,48633,High,7.5,1,0,1,1,1,0
1,48634,High,10.5,1,0,1,1,1,0
2,48635,High,11.19,0,1,1,0,1,0
2,48636,High,9.25,1,0,1,1,1,0
2,48637,High,5.49,1,0,1,1,1,0
1,48638,High,9.75,0,1,1,1,1,0
1,48639,High,7.75,0,0,1,1,1,0
2,48640,Low,6.75,0,0,1,1,0,0
1,48641,Low,6.99,0,0,1,1,1,1
2,48642,High,10.99,0,0,1,1,1,0
2,48643,High,10.5,0,0,1,1,1,0
2,48644,High,11.75,1,0,1,1,1,0
1,48645,Medium,7.99,1,0,1,1,1,0
2,48646,High,11.19,1,0,1,1,1,0
1,48647,High,7.77,0,1,1,1,1,1
2,48648,Low,5,1,0,1,0,1,0
2,48649,High,10,0,0,0,1,1,0
2,48650,High,3.99,0,0,1,1,0,1
1,48651,High,6.75,1,0,1,1,1,0
1,48652,High,11.19,0,0,1,1,1,0
2,48653,High,10.49,0,0,1,1,1,1
2,48654,Medium,7.77,1,0,1,1,0,0
2,48655,High,7,0,1,0,0,1,0
1,48656,High,9.69,0,1,1,1,1,0
2,48657,High,7.75,1,0,1,1,1,0
2,48658,High,9.99,0,1,1,1,1,0
2,48659,High,3.49,1,0,1,1,1,0
1,48660,High,6.5,1,0,1,1,1,0
2,48661,High,4.49,0,0,0,0,0,0
2,48662,High,9.99,1,0,0,1,1,0
2,48663,High,6.99,0,1,1,1,1,0
1,48664,High,8.880000000000001,0,1,1,0,1,0
2,48665,Medium,6.99,1,0,1,1,1,1
2,48666,High,7,1,0,1,1,1,0
2,48667,Medium,9.69,0,0,1,0,1,0
2,48668,High,6,1,0,1,1,1,0
2,48669,High,11.75,1,0,1,1,0,0
2,48670,High,10.49,1,0,1,1,1,0
2,48671,High,4.44,1,0,0,0,1,0
2,48672,High,5.49,0,0,1,1,1,0
2,48673,High,9,1,0,1,1,0,0
1,48674,Low,5.49,1,0,0,1,1,0
2,48675,High,8.5,0,1,1,1,0,0
2,48676,High,9.99,1,0,0,1,0,0
1,48677,High,9.25,0,1,1,1,1,0
1,48678,High,7.49,0,1,0,0,1,0
1,48679,High,11.75,0,1,1,1,1,0
2,48680,High,3.99,0,0,1,1,1,0
2,48681,High,7.49,1,0,0,1,0,0
2,48682,Low,5.99,0,0,1,1,0,0
1,48683,High,10.49,0,0,1,0,1,0
1,48684,High,6.5,1,0,0,1,1,0
2,48685,High,6.99,0,1,0,1,1,0
1,48686,High,4.5,0,0,1,1,1,0
2,48687,High,7.99,0,1,1,1,1,0
2,48688,High,6.5,0,0,1,0,0,0
2,48689,Low,4.5,0,0,1,1,1,0
2,48690,Low,7,0,1,1,1,0,0
2,48691,High,9.49,0,0,1,1,1,0
1,48692,High,8.880000000000001,0,0,1,1,1,0
2,48693,Medium,7.25,1,0,1,1,1,0
1,48694,High,10.25,1,0,1,1,1,0
2,48695,Low,5.55,0,0,1,1,1,0
2,48696,High,10,0,0,1,1,0,0
1,48697,Medium,7.49,0,0,0,1,1,0
2,48698,High,9.99,0,1,1,1,1,0
2,48699,High,6,0,0,1,1,1,0
1,48700,High,11,0,0,1,0,1,0
1,48701,High,7.77,0,0,1,0,1,0
2,48702,Medium,7,1,0,1,1,1,0
2,48703,High,10.5,1,0,0,1,1,0
1,48704,High,4.99,1,0,1,1,1,0
2,48705,High,11.19,0,0,0,0,1,0
2,48706,High,7.75,1,0,1,1,0,0
2,48707,High,7.75,1,0,1,1,0,1
1,48708,High,7.5,1,0,1,1,1,0
2,48709,High,7.75,0,1,1,0,1,1
1,48710,High,10.5,0,0,1,0,1,0
2,48711,High,3.99,1,0,1,1,1,0
2,48712,Medium,9.69,1,0,1,1,1,0
2,48713,High,5,0,1,1,0,1,0
2,48714,High,9.75,1,0,0,1,0,0
2,48715,High,7.5,1,0,1,1,1,0
2,48716,High,9.75,1,0,1,0,0,0
2,48717,High,11.69,1,0,0,1,1,0
2,48718,High,7,0,1,1,1,1,0
2,48719,High,8.880000000000001,1,0,1,1,1,0
2,48720,High,11.11,1,0,1,1,1,0
2,48721,High,9.75,1,0,1,1,0,0
2,48722,High,4.44,0,1,1,1,1,0
2,48723,High,11.11,1,0,0,0,1,0
1,48724,High,7.75,1,0,1,0,1,0
2,48725,Medium,4.49,1,0,1,1,1,0
2,48726,High,10.5,1,0,1,1,0,0
1,48727,High,9.25,0,0,0,0,1,0
2,48728,High,10.25,0,0,0,1,1,0
2,48729,High,5.99,0,1,1,0,1,0
1,48730,High,5,1,0,0,1,1,0
1,48731,High,11,0,0,1,1,1,0
1,48732,High,7.49,1,0,1,1,1,0
2,48733,High,10.25,1,0,0,1,0,0
2,48734,Low,3.99,0,0,1,1,1,0
1,48735,High,5.99,0,0,0,0,1,0
2,48736,High,9.69,0,0,1,0,1,0
2,48737,High,6.75,1,0,1,0,1,0
2,48738,High,10.99,1,0,1,1,1,0
1,48739,High,7,1,0,1,1,1,0
2,48740,High,11.69,0,0,1,1,1,0
1,48741,High,4.99,0,0,1,1,1,0
1,48742,High,7,1,0,1,1,1,1
2,48743,Low,4.49,0,0,0,1,1,1
1,48744,High,9.99,1,0,1,1,1,1
2,48745,High,9.49,0,0,1,1,1,0
2,48746,High,4.49,1,0,1,1,0,0
2,48747,High,5.55,1,0,1,1,1,1
2,48748,Medium,6.99,0,1,1,0,1,0
1,48749,High,10.49,0,0,1,1,1,0
2,48750,High,10.25,0,0,1,1,0,0
2,48751,High,11.19,1,0,1,1,1,0
2,48752,High,9.49,0,1,1,1,0,0
2,48753,Low,5.5,0,1,1,1,1,0
2,48754,High,9.99,1,0,1,0,1,0
2,48755,High,6.75,1,0,0,0,0,0
1,48756,High,9.69,1,0,1,0,1,0
2,48757,High,10.99,0,0,1,1,1,0
2,48758,Low,4.5,1,0,1,1,0,0
2,48759,High,7.25,0,1,1,1,1,0
2,48760,High,4,1,0,1,1,0,0
2,48761,High,9.75,0,0,1,1,1,0
1,48762,Medium,8,0,1,0,1,1,0
1,48763,High,11.69,0,1,1,0,1,0
1,48764,High,3.49,0,0,0,1,1,0
2,48765,High,11.69,0,0,1,1,0,0
2,48766,Low,5.55,0,1,1,1,0,0
2,48767,Low,7.25,1,0,1,1,1,0
2,48768,High,11.11,0,0,0,1,1,0
1,48769,High,9.25,0,0,1,1,1,0
2,48770,Low,7.25,0,1,0,0,0,0
1,48771,High,7.99,0,1,1,1,1,0
2,48772,Low,3.49,0,0,1,1,0,0
1,48773,High,10.99,1,0,1,1,1,0
2,48774,High,11.69,0,1,1,1,1,0
2,48775,Low,7,0,0,0,1,1,0
1,48776,High,7.25,0,0,1,1,1,0
1,48777,High,11,0,1,1,1,1,0
2,48778,High,11.19,0,0,0,1,0,0
2,48779,High,10,1,0,0,1,1,0
2,48780,High,5.55,0,1,1,1,1,0
2,48781,High,10,1,0,1,1,1,0
2,48782,Medium,7.77,1,0,1,0,0,0
2,48783,High,8,0,1,0,1,0,0
2,48784,Medium,8.19,0,0,1,1,1,0
2,48785,High,9.99,0,1,1,1,1,0
2,48786,Medium,7.49,0,0,1,1,0,0
2,48787,High,10.5,0,0,1,1,0,1
2,48788,High,9.69,1,0,1,1,1,0
2,48789,High,7.75,0,1,1,1,1,0
2,48790,High,8.880000000000001,1,0,1,1,1,0
1,48791,High,7.49,1,0,1,1,1,0
1,48792,Medium,9.25,0,0,0,1,1,0
2,48793,High,8.99,0,1,1,1,0,1
2,48794,High,4.44,1,0,1,1,1,0
2,48795,High,7.49,0,1,0,1,1,0
1,48796,High,3.5,0,1,1,1,1,1
1,48797,High,6.75,0,0,0,1,1,0
1,48798,High,3.99,1,0,1,1,1,0
2,48799,High,8.880000000000001,1,0,1,1,1,1
1,48800,High,10.49,0,0,1,1,1,0
1,48801,High,7.49,1,0,1,1,1,0
1,48802,Low,4.49,0,0,1,1,1,0
2,48803,Medium,8.19,0,0,0,1,1,0
2,48804,Low,4.99,1,0,1,1,1,0
2,48805,Medium,5.49,0,0,1,1,1,0
2,48806,High,10.99,1,0,0,1,0,0
1,48807,High,9.25,0,1,0,1,1,1
2,48808,High,11.75,0,1,0,1,1,0
2,48809,Medium,6,0,1,1,0,1,1
2,48810,High,5.49,1,0,1,1,1,0
1,48811,High,9.69,0,0,1,0,1,0
2,48812,Low,7.25,0,1,1,1,1,1
1,48813,Low,6.99,0,0,1,1,1,1
2,48814,High,4.49,1,0,1,1,0,0
2,48815,High,5,1,0,1,1,0,0
2,48816,High,7.5,0,0,1,0,0,0
2,48817,High,7,0,1,1,1,1,0
1,48818,Low,7.25,0,1,1,1,1,0
1,48819,High,10.99,1,0,1,1,1,0
2,48820,High,8.99,1,0,0,1,0,0
2,48821,High,11.75,1,0,1,1,1,0
1,48822,Medium,5,1,0,1,1,1,1
1,48823,High,8,0,1,1,1,1,0
2,48824,Medium,8.880000000000001,1,0,1,0,0,0
2,48825,High,9.25,1,0,1,0,0,0
2,48826,High,10.49,0,0,1,1,1,0
2,48827,Medium,4.49,0,1,1,1,0,0
2,48828,High,11.75,1,0,1,1,0,0
1,48829,High,9.69,1,0,1,1,1,0
2,48830,High,11.11,1,0,1,0,1,0
1,48831,High,8.99,0,0,1,1,1,0
2,48832,High,11.11,0,1,1,1,1,0
2,48833,Medium,8.5,1,0,0,1,1,0
2,48834,Low,4.49,0,0,1,1,0,1
2,48835,High,9.75,0,0,0,1,1,0
1,48836,High,10.5,1,0,0,1,1,0
1,48837,High,4,0,0,1,0,1,0
1,48838,High,9.99,0,1,1,0,1,0
1,48839,Medium,7.49,1,0,1,1,1,1
2,48840,High,4.44,0,1,0,1,1,0
1,48841,High,8.5,0,0,1,1,1,0
1,48842,High,7.77,1,0,1,1,1,0
1,48843,Low,7.75,0,1,1,1,1,1
2,48844,High,10.25,0,0,1,1,0,0
1,48845,High,11.69,0,0,1,1,1,0
2,48846,High,7.49,0,0,1,1,0,0
2,48847,Low,5.99,0,0,1,1,1,0
1,48848,High,6.99,0,0,0,1,1,0
2,48849,High,10.5,0,0,1,1,1,0
2,48850,High,7.77,1,0,0,0,0,1
2,48851,High,4.5,1,0,1,1,1,1
1,48852,Medium,8.99,0,0,1,1,1,0
2,48853,High,9.75,0,1,1,1,1,0
2,48854,High,4.99,1,0,0,1,1,0
2,48855,Low,5.5,0,1,1,1,0,0
1,48856,High,8.19,1,0,0,1,1,0
2,48857,High,10.25,1,0,0,1,1,0
2,48858,High,5.99,1,0,1,1,0,0
2,48859,High,9.25,1,0,1,1,1,0
2,48860,Medium,7.49,1,0,0,0,1,1
1,48861,Medium,8.99,1,0,0,0,1,1
1,48862,High,5,0,0,1,1,1,0
2,48863,Medium,7.75,0,1,1,1,1,1
1,48864,High,10.99,1,0,1,1,1,0
1,48865,Low,4.44,1,0,1,1,1,0
2,48866,High,3.25,0,1,0,1,0,0
2,48867,High,4.99,0,1,0,1,1,0
2,48868,Medium,5,0,0,1,0,1,0
2,48869,High,6,0,1,1,1,0,0
1,48870,High,11.19,0,0,1,1,1,0
2,48871,High,10.99,1,0,1,1,1,0
2,48872,High,8.880000000000001,0,0,1,1,1,0
1,48873,High,9.69,0,0,1,1,1,1
2,48874,High,7,0,0,1,0,0,0
2,48875,High,6,0,0,1,0,0,0
2,48876,Medium,8.99,1,0,0,1,1,0
2,48877,High,8,1,0,1,1,1,0
2,48878,High,11.19,0,0,1,0,1,0
2,48879,High,7.49,0,0,1,1,1,0
2,48880,High,5.99,1,0,1,1,0,0
2,48881,High,3.99,0,0,1,1,1,1
1,48882,Medium,7.5,1,0,1,1,1,0
2,48883,High,11.69,0,0,1,1,1,0
2,48884,Medium,3.49,0,1,1,1,0,0
2,48885,High,8.5,1,0,1,1,1,0
2,48886,High,3.99,0,0,1,1,0,0
2,48887,Low,7,0,1,1,1,0,1
2,48888,High,8,0,0,1,0,0,1
1,48889,Low,3.99,0,1,1,1,1,1
2,48890,High,8,0,1,1,0,1,0
2,48891,Medium,6.99,0,0,1,1,0,0
2,48892,High,4.99,0,1,0,1,1,0
2,48893,High,5.5,0,1,1,1,1,0
1,48894,High,7.49,1,0,1,1,1,0
2,48895,High,11,0,0,1,0,1,0
1,48896,High,10.25,1,0,1,1,1,0
2,48897,High,11,0,0,0,1,1,0
2,48898,High,8.5,1,0,1,1,1,0
2,48899,Medium,8.19,1,0,1,1,0,1
2,48900,High,7.5,0,1,0,0,0,0
1,48901,High,6,0,0,1,1,1,0
2,48902,Low,4.49,1,0,1,1,0,0
2,48903,High,9.69,1,0,1,1,1,0
1,48904,Low,6.5,0,0,1,1,1,0
2,48905,High,7,0,1,1,1,0,0
2,48906,High,11,0,1,1,1,1,0
1,48907,High,6,1,0,1,1,1,0
1,48908,High,7.25,1,0,1,1,1,0
1,48909,High,9.75,0,0,1,1,1,0
1,48910,High,6.99,1,0,1,1,1,0
1,48911,High,4.44,0,0,1,1,1,0
2,48912,High,10.99,1,0,1,1,0,0
2,48913,High,5.49,0,0,0,0,1,0
2,48914,Low,5.5,0,1,1,0,1,0
2,48915,Medium,5.49,0,0,1,1,1,1
2,48916,High,3.99,0,1,1,1,0,0
1,48917,High,11.69,0,1,1,0,1,0
1,48918,High,7.75,0,1,1,1,1,1
1,48919,High,10,0,1,1,1,1,0
1,48920,High,11.11,0,1,1,1,1,0
2,48921,Low,7.49,0,0,1,1,1,0
2,48922,High,10.25,0,0,1,0,1,0
2,48923,High,10.49,0,0,1,0,1,0
2,48924,High,11.75,1,0,1,1,1,0
2,48925,High,6.75,1,0,1,1,0,0
1,48926,High,5.5,0,1,0,1,1,0
1,48927,High,9,0,0,1,0,1,0
2,48928,High,3.49,0,1,1,1,0,0
2,48929,Medium,4.44,1,0,1,1,1,0
2,48930,Medium,9.25,1,0,1,1,1,0
1,48931,High,8.99,0,0,1,0,1,0
1,48932,Medium,8.99,0,1,1,1,1,0
2,48933,High,7.99,0,0,1,0,0,0
2,48934,High,4.44,1,0,1,1,1,0
2,48935,High,10.99,0,0,1,1,1,0
2,48936,High,3.49,0,1,1,1,1,1
1,48937,Low,3.5,0,0,1,1,1,1
1,48938,High,11.11,1,0,0,0,1,0
1,48939,Medium,9,0,1,1,1,1,0
2,48940,Medium,7.5,1,0,1,1,1,0
1,48941,Low,6.75,1,0,1,0,1,1
1,48942,High,11.11,0,1,1,0,1,0
2,48943,Medium,5.5,0,0,1,1,1,0
2,48944,High,6.99,0,1,1,1,1,0
1,48945,High,4.5,0,1,1,1,1,0
1,48946,High,6,1,0,0,1,1,0
2,48947,Medium,8,1,0,0,1,1,0
2,48948,High,7,1,0,1,1,1,0
2,48949,Medium,3.99,0,1,1,1,1,0
2,48950,High,6.5,0,1,1,0,1,0
2,48951,High,9.75,1,0,1,0,0,0
2,48952,Medium,5.55,1,0,1,1,1,0
